CustomerID,Recency_raw,Frequency_raw,Monetary_raw,Recency,Frequency,Monetary,KMeans_Cluster,Cluster,Segment
15246,237,2,514.15,237.0,2.0,514.15,4,1,VIP Big Spenders
15247,121,1,356.0,121.0,1.0,356.0,1,1,VIP Big Spenders
15249,31,13,6688.46,31.0,13.0,6688.46,5,0,Loyal Frequent Buyers
15251,8,11,10484.99,8.0,11.0,10484.99,5,0,Loyal Frequent Buyers
15252,35,2,740.78,35.0,2.0,740.78,8,1,VIP Big Spenders
15253,15,5,918.1999999999999,15.0,5.0,918.1999999999999,2,0,Loyal Frequent Buyers
15254,126,1,300.36,126.0,1.0,300.36,7,1,VIP Big Spenders
15255,66,1,890.85,66.0,1.0,890.85,1,1,VIP Big Spenders
15256,148,1,98.45,148.0,1.0,98.45,6,1,VIP Big Spenders
15257,282,1,317.15,282.0,1.0,317.15,7,1,VIP Big Spenders
15258,168,2,623.16,168.0,2.0,623.16,4,1,VIP Big Spenders
15260,99,7,1810.77,99.0,7.0,1810.77,3,0,Loyal Frequent Buyers
15261,134,1,254.82,134.0,1.0,254.82,7,1,VIP Big Spenders
15262,323,1,178.95000000000002,323.0,1.0,178.95000000000002,6,1,VIP Big Spenders
15263,106,1,156.51,106.0,1.0,156.51,6,1,VIP Big Spenders
15264,63,1,393.74,63.0,1.0,393.74,1,1,VIP Big Spenders
15265,150,2,1506.1200000000001,150.0,2.0,1506.1200000000001,4,1,VIP Big Spenders
15266,337,1,119.3,337.0,1.0,119.3,6,1,VIP Big Spenders
15267,21,5,1717.36,21.0,5.0,1717.36,2,0,Loyal Frequent Buyers
15269,23,1,408.8,23.0,1.0,408.8,1,1,VIP Big Spenders
15270,15,7,2379.49,15.0,7.0,2379.49,2,0,Loyal Frequent Buyers
15271,6,15,2493.34,6.0,15.0,2493.34,5,0,Loyal Frequent Buyers
15272,56,2,721.94,56.0,2.0,721.94,8,1,VIP Big Spenders
15274,3,2,716.57,3.0,2.0,716.57,0,0,Loyal Frequent Buyers
15275,37,1,615.14,37.0,1.0,615.14,1,1,VIP Big Spenders
15276,65,1,128.63,65.0,1.0,128.63,9,1,VIP Big Spenders
15277,46,1,255.89999999999998,46.0,1.0,255.89999999999998,9,1,VIP Big Spenders
15279,354,1,290.51,354.0,1.0,290.51,7,1,VIP Big Spenders
15280,171,1,113.12,171.0,1.0,113.12,6,1,VIP Big Spenders
15281,58,9,2332.15,58.0,9.0,2332.15,3,0,Loyal Frequent Buyers
15286,49,1,240.55,49.0,1.0,240.55,9,1,VIP Big Spenders
15287,21,2,486.69,21.0,2.0,486.69,0,1,VIP Big Spenders
15288,42,5,2306.52,42.0,5.0,2306.52,3,0,Loyal Frequent Buyers
15289,28,3,939.78,28.0,3.0,939.78,8,0,Loyal Frequent Buyers
15290,4,18,7943.22,4.0,18.0,7943.22,5,0,Loyal Frequent Buyers
15291,25,15,4668.3,25.0,15.0,4668.3,5,0,Loyal Frequent Buyers
15292,200,1,178.39,200.0,1.0,178.39,6,1,VIP Big Spenders
15296,50,6,3672.86,50.0,6.0,3672.86,3,0,Loyal Frequent Buyers
15297,9,3,641.94,9.0,3.0,641.94,0,0,Loyal Frequent Buyers
15298,1,12,4799.9,1.0,12.0,4799.9,5,0,Loyal Frequent Buyers
15299,66,7,4507.01,66.0,7.0,4507.01,3,0,Loyal Frequent Buyers
15300,63,1,496.44,63.0,1.0,496.44,1,1,VIP Big Spenders
15301,50,12,5049.95,50.0,12.0,5049.95,3,0,Loyal Frequent Buyers
15303,289,1,574.02,289.0,1.0,574.02,7,1,VIP Big Spenders
15304,60,8,694.4000000000001,60.0,8.0,694.4000000000001,8,0,Loyal Frequent Buyers
15306,63,3,1174.35,63.0,3.0,1174.35,8,0,Loyal Frequent Buyers
15307,95,1,205.3,95.0,1.0,205.3,1,1,VIP Big Spenders
15308,273,1,310.47,273.0,1.0,310.47,7,1,VIP Big Spenders
15311,0,91,60632.75,0.0,30.0,19780.487800000003,5,0,Loyal Frequent Buyers
15312,74,4,924.85,74.0,4.0,924.85,8,0,Loyal Frequent Buyers
15313,109,1,52.0,109.0,1.0,52.0,6,1,VIP Big Spenders
15314,198,1,327.97,198.0,1.0,327.97,7,1,VIP Big Spenders
15315,63,2,570.5,63.0,2.0,570.5,4,1,VIP Big Spenders
15316,326,1,165.0,326.0,1.0,165.0,6,1,VIP Big Spenders
15318,3,1,312.62,3.0,1.0,312.62,0,1,VIP Big Spenders
15319,283,1,204.5,283.0,1.0,204.5,7,1,VIP Big Spenders
15320,43,1,267.13,43.0,1.0,267.13,9,1,VIP Big Spenders
15321,70,3,2748.31,70.0,3.0,2748.31,3,0,Loyal Frequent Buyers
15322,85,1,679.68,85.0,1.0,679.68,1,1,VIP Big Spenders
15325,103,1,161.74,103.0,1.0,161.74,6,1,VIP Big Spenders
15326,333,1,311.71,333.0,1.0,311.71,7,1,VIP Big Spenders
15327,52,1,208.75,52.0,1.0,208.75,9,1,VIP Big Spenders
15329,38,3,1049.7,38.0,3.0,1049.7,8,0,Loyal Frequent Buyers
15330,31,2,714.96,31.0,2.0,714.96,8,1,VIP Big Spenders
15332,365,4,1661.06,365.0,4.0,1661.06,4,1,VIP Big Spenders
15333,207,1,1028.56,207.0,1.0,1028.56,7,1,VIP Big Spenders
15334,156,3,350.82,156.0,3.0,350.82,4,1,VIP Big Spenders
15335,53,1,170.22,53.0,1.0,170.22,9,1,VIP Big Spenders
15339,65,2,574.07,65.0,2.0,574.07,4,1,VIP Big Spenders
15341,80,1,2020.52,80.0,1.0,2020.52,1,1,VIP Big Spenders
15342,129,1,406.09,129.0,1.0,406.09,7,1,VIP Big Spenders
15343,86,1,364.5,86.0,1.0,364.5,1,1,VIP Big Spenders
15344,0,3,563.94,0.0,3.0,563.94,0,0,Loyal Frequent Buyers
15345,45,1,393.54,45.0,1.0,393.54,1,1,VIP Big Spenders
15346,332,1,252.42000000000002,332.0,1.0,252.42000000000002,7,1,VIP Big Spenders
15347,365,1,201.60000000000002,365.0,1.0,201.60000000000002,7,1,VIP Big Spenders
15348,71,1,158.04,71.0,1.0,158.04,9,1,VIP Big Spenders
15349,157,2,463.90999999999997,157.0,2.0,463.90999999999997,4,1,VIP Big Spenders
15350,372,1,115.65,368.0,1.0,115.65,6,1,VIP Big Spenders
15351,11,7,1934.66,11.0,7.0,1934.66,2,0,Loyal Frequent Buyers
15353,254,2,770.12,254.0,2.0,770.12,4,1,VIP Big Spenders
15355,28,2,277.05,28.0,2.0,277.05,0,1,VIP Big Spenders
15356,30,10,2718.03,30.0,10.0,2718.03,3,0,Loyal Frequent Buyers
15358,4,22,8347.2,4.0,22.0,8347.2,5,0,Loyal Frequent Buyers
15360,39,1,427.93,39.0,1.0,427.93,1,1,VIP Big Spenders
15361,361,1,418.92,361.0,1.0,418.92,7,1,VIP Big Spenders
15363,372,1,326.0,368.0,1.0,326.0,7,1,VIP Big Spenders
15364,95,2,913.19,95.0,2.0,913.19,4,1,VIP Big Spenders
15365,25,7,2314.32,25.0,7.0,2314.32,3,0,Loyal Frequent Buyers
15366,74,2,602.51,74.0,2.0,602.51,4,1,VIP Big Spenders
15367,56,4,1877.59,56.0,4.0,1877.59,3,0,Loyal Frequent Buyers
15368,20,1,446.94000000000005,20.0,1.0,446.94000000000005,1,1,VIP Big Spenders
15370,40,7,2386.05,40.0,7.0,2386.05,3,0,Loyal Frequent Buyers
15372,136,1,2007.3999999999999,136.0,1.0,2007.3999999999999,1,1,VIP Big Spenders
15373,7,12,2415.91,7.0,12.0,2415.91,2,0,Loyal Frequent Buyers
15374,128,1,168.0,128.0,1.0,168.0,6,1,VIP Big Spenders
15376,39,3,1221.56,39.0,3.0,1221.56,8,0,Loyal Frequent Buyers
15379,168,7,3703.29,168.0,7.0,3703.29,3,0,Loyal Frequent Buyers
15380,8,5,1690.2600000000002,8.0,5.0,1690.2600000000002,2,0,Loyal Frequent Buyers
15381,213,2,596.85,213.0,2.0,596.85,4,1,VIP Big Spenders
15382,14,6,5955.71,14.0,6.0,5955.71,5,0,Loyal Frequent Buyers
15384,169,2,642.41,169.0,2.0,642.41,4,1,VIP Big Spenders
15385,39,1,316.88,39.0,1.0,316.88,1,1,VIP Big Spenders
15386,185,1,394.14,185.0,1.0,394.14,7,1,VIP Big Spenders
15388,269,1,140.54,269.0,1.0,140.54,6,1,VIP Big Spenders
15389,171,1,500.0,171.0,1.0,500.0,7,1,VIP Big Spenders
15392,4,4,1535.53,4.0,4.0,1535.53,2,0,Loyal Frequent Buyers
15393,15,2,231.86,15.0,2.0,231.86,0,1,VIP Big Spenders
15394,9,4,2183.54,9.0,4.0,2183.54,2,0,Loyal Frequent Buyers
15395,325,1,107.45,325.0,1.0,107.45,6,1,VIP Big Spenders
15396,112,1,288.18,112.0,1.0,288.18,1,1,VIP Big Spenders
15397,289,1,94.0,289.0,1.0,94.0,6,1,VIP Big Spenders
15398,15,2,1345.53,15.0,2.0,1345.53,8,0,Loyal Frequent Buyers
15399,0,3,815.77,0.0,3.0,815.77,2,0,Loyal Frequent Buyers
15400,91,5,716.2,91.0,5.0,716.2,8,0,Loyal Frequent Buyers
15402,148,2,626.77,148.0,2.0,626.77,4,1,VIP Big Spenders
15405,188,1,349.1,188.0,1.0,349.1,7,1,VIP Big Spenders
15406,30,2,510.71000000000004,30.0,2.0,510.71000000000004,0,1,VIP Big Spenders
15407,33,4,1046.74,33.0,4.0,1046.74,8,0,Loyal Frequent Buyers
15408,263,1,267.18,263.0,1.0,267.18,7,1,VIP Big Spenders
15410,83,8,3450.84,83.0,8.0,3450.84,3,0,Loyal Frequent Buyers
15411,25,4,1348.93,25.0,4.0,1348.93,8,0,Loyal Frequent Buyers
15412,170,1,190.53,170.0,1.0,190.53,6,1,VIP Big Spenders
15414,9,3,774.9000000000001,9.0,3.0,774.9000000000001,0,0,Loyal Frequent Buyers
15415,312,1,559.61,312.0,1.0,559.61,7,1,VIP Big Spenders
15416,64,4,3984.32,64.0,4.0,3984.32,3,0,Loyal Frequent Buyers
15417,84,1,508.8,84.0,1.0,508.8,1,1,VIP Big Spenders
15419,24,1,135.86,24.0,1.0,135.86,9,1,VIP Big Spenders
15421,58,4,950.36,58.0,4.0,950.36,8,0,Loyal Frequent Buyers
15422,322,2,97.7,322.0,2.0,97.7,6,1,VIP Big Spenders
15423,37,1,43.5,37.0,1.0,43.5,9,1,VIP Big Spenders
15424,253,2,383.34,253.0,2.0,383.34,4,1,VIP Big Spenders
15426,18,5,1404.07,18.0,5.0,1404.07,2,0,Loyal Frequent Buyers
15427,32,3,1430.54,32.0,3.0,1430.54,8,0,Loyal Frequent Buyers
15428,14,1,93.78,14.0,1.0,93.78,9,1,VIP Big Spenders
15429,26,2,397.35,26.0,2.0,397.35,0,1,VIP Big Spenders
15432,22,1,171.19,22.0,1.0,171.19,9,1,VIP Big Spenders
15433,213,2,533.3,213.0,2.0,533.3,4,1,VIP Big Spenders
15434,7,5,1041.48,7.0,5.0,1041.48,2,0,Loyal Frequent Buyers
15435,21,1,149.29,21.0,1.0,149.29,9,1,VIP Big Spenders
15436,11,3,1067.75,11.0,3.0,1067.75,8,0,Loyal Frequent Buyers
15437,261,1,200.16,261.0,1.0,200.16,7,1,VIP Big Spenders
15438,130,1,156.57999999999998,130.0,1.0,156.57999999999998,6,1,VIP Big Spenders
15440,54,3,383.68,54.0,3.0,383.68,8,1,VIP Big Spenders
15442,248,1,594.0,248.0,1.0,594.0,7,1,VIP Big Spenders
15443,1,7,3213.59,1.0,7.0,3213.59,2,0,Loyal Frequent Buyers
15444,8,2,1411.21,8.0,2.0,1411.21,0,0,Loyal Frequent Buyers
15445,263,1,113.5,263.0,1.0,113.5,6,1,VIP Big Spenders
15447,330,1,155.17,330.0,1.0,155.17,6,1,VIP Big Spenders
15448,312,1,494.64,312.0,1.0,494.64,7,1,VIP Big Spenders
15449,25,3,974.52,25.0,3.0,974.52,8,0,Loyal Frequent Buyers
15450,29,1,429.84,29.0,1.0,429.84,1,1,VIP Big Spenders
15452,29,3,528.48,29.0,3.0,528.48,8,0,Loyal Frequent Buyers
15453,1,7,1371.77,1.0,7.0,1371.77,2,0,Loyal Frequent Buyers
15454,361,1,179.1,361.0,1.0,179.1,6,1,VIP Big Spenders
15456,282,3,434.59000000000003,282.0,3.0,434.59000000000003,4,1,VIP Big Spenders
15457,261,1,237.07,261.0,1.0,237.07,7,1,VIP Big Spenders
15458,24,1,161.64,24.0,1.0,161.64,9,1,VIP Big Spenders
15460,353,1,214.26,353.0,1.0,214.26,7,1,VIP Big Spenders
15462,93,3,234.6,93.0,3.0,234.6,4,1,VIP Big Spenders
15463,28,1,126.14,28.0,1.0,126.14,9,1,VIP Big Spenders
15464,337,1,1044.65,337.0,1.0,1044.65,7,1,VIP Big Spenders
15465,19,18,7354.62,19.0,18.0,7354.62,5,0,Loyal Frequent Buyers
15466,84,1,334.53,84.0,1.0,334.53,1,1,VIP Big Spenders
15467,8,3,524.88,8.0,3.0,524.88,0,0,Loyal Frequent Buyers
15468,50,2,467.51,50.0,2.0,467.51,8,1,VIP Big Spenders
15469,49,2,538.55,49.0,2.0,538.55,8,1,VIP Big Spenders
15471,1,1,454.48,1.0,1.0,454.48,0,1,VIP Big Spenders
15472,112,1,371.56,112.0,1.0,371.56,1,1,VIP Big Spenders
15473,13,7,1771.2,13.0,7.0,1771.2,2,0,Loyal Frequent Buyers
15475,76,1,454.10999999999996,76.0,1.0,454.10999999999996,1,1,VIP Big Spenders
15478,39,2,1399.92,39.0,2.0,1399.92,8,0,Loyal Frequent Buyers
15480,115,1,905.5,115.0,1.0,905.5,1,1,VIP Big Spenders
15482,15,12,10879.76,15.0,12.0,10879.76,5,0,Loyal Frequent Buyers
15483,160,4,225.26,160.0,4.0,225.26,4,1,VIP Big Spenders
15484,0,4,3590.41,0.0,4.0,3590.41,2,0,Loyal Frequent Buyers
15485,29,3,2564.5,29.0,3.0,2564.5,8,0,Loyal Frequent Buyers
15488,92,1,91.32000000000001,92.0,1.0,91.32000000000001,6,1,VIP Big Spenders
15489,22,3,1134.28,22.0,3.0,1134.28,8,0,Loyal Frequent Buyers
15491,94,6,3100.09,94.0,6.0,3100.09,3,0,Loyal Frequent Buyers
15492,27,2,659.4599999999999,27.0,2.0,659.4599999999999,8,1,VIP Big Spenders
15493,32,5,1953.41,32.0,5.0,1953.41,3,0,Loyal Frequent Buyers
15494,20,2,1280.58,20.0,2.0,1280.58,8,0,Loyal Frequent Buyers
15497,17,2,1262.2,17.0,2.0,1262.2,8,0,Loyal Frequent Buyers
15498,2,27,13316.4,2.0,27.0,13316.4,5,0,Loyal Frequent Buyers
15500,7,4,1131.56,7.0,4.0,1131.56,2,0,Loyal Frequent Buyers
15502,15,12,10384.93,15.0,12.0,10384.93,5,0,Loyal Frequent Buyers
15503,362,1,141.04,362.0,1.0,141.04,6,1,VIP Big Spenders
15504,80,1,52.83,80.0,1.0,52.83,6,1,VIP Big Spenders
15505,52,5,3610.96,52.0,5.0,3610.96,3,0,Loyal Frequent Buyers
15506,22,3,972.08,22.0,3.0,972.08,8,0,Loyal Frequent Buyers
15507,171,1,475.86,171.0,1.0,475.86,7,1,VIP Big Spenders
15508,188,6,1000.27,188.0,6.0,1000.27,4,0,Loyal Frequent Buyers
15510,330,1,250.0,330.0,1.0,250.0,7,1,VIP Big Spenders
15511,11,5,900.53,11.0,5.0,900.53,2,0,Loyal Frequent Buyers
15512,155,2,121.0,155.0,2.0,121.0,6,1,VIP Big Spenders
15513,32,19,14758.220000000001,32.0,19.0,14758.220000000001,5,0,Loyal Frequent Buyers
15514,11,11,4023.7200000000003,11.0,11.0,4023.7200000000003,5,0,Loyal Frequent Buyers
15516,44,3,62.43,44.0,3.0,62.43,9,1,VIP Big Spenders
15517,232,1,267.03,232.0,1.0,267.03,7,1,VIP Big Spenders
15518,63,8,1921.55,63.0,8.0,1921.55,3,0,Loyal Frequent Buyers
15520,1,1,343.5,1.0,1.0,343.5,0,1,VIP Big Spenders
15521,39,8,3000.2,39.0,8.0,3000.2,3,0,Loyal Frequent Buyers
15522,32,2,397.99,32.0,2.0,397.99,0,1,VIP Big Spenders
15523,83,1,412.01000000000005,83.0,1.0,412.01000000000005,1,1,VIP Big Spenders
15524,24,1,440.0,24.0,1.0,440.0,1,1,VIP Big Spenders
15525,1,3,734.37,1.0,3.0,734.37,0,0,Loyal Frequent Buyers
15526,32,2,148.44,32.0,2.0,148.44,9,1,VIP Big Spenders
15527,18,8,2428.53,18.0,8.0,2428.53,2,0,Loyal Frequent Buyers
15528,253,1,229.33,253.0,1.0,229.33,7,1,VIP Big Spenders
15529,22,11,3962.6,22.0,11.0,3962.6,5,0,Loyal Frequent Buyers
15530,21,4,1497.31,21.0,4.0,1497.31,8,0,Loyal Frequent Buyers
15531,7,2,1972.39,7.0,2.0,1972.39,0,0,Loyal Frequent Buyers
15532,24,4,1564.73,24.0,4.0,1564.73,8,0,Loyal Frequent Buyers
15533,18,3,807.57,18.0,3.0,807.57,8,0,Loyal Frequent Buyers
15535,172,4,502.9,172.0,4.0,502.9,4,1,VIP Big Spenders
15537,162,1,110.92,162.0,1.0,110.92,6,1,VIP Big Spenders
15539,6,1,538.46,6.0,1.0,538.46,0,1,VIP Big Spenders
15540,10,1,213.3,10.0,1.0,213.3,9,1,VIP Big Spenders
15541,113,1,85.13000000000001,113.0,1.0,85.13000000000001,6,1,VIP Big Spenders
15543,287,1,127.86,287.0,1.0,127.86,6,1,VIP Big Spenders
15544,8,9,3546.71,8.0,9.0,3546.71,5,0,Loyal Frequent Buyers
15545,53,2,288.96999999999997,53.0,2.0,288.96999999999997,4,1,VIP Big Spenders
15547,6,14,4910.6,6.0,14.0,4910.6,5,0,Loyal Frequent Buyers
15549,76,3,1681.46,76.0,3.0,1681.46,8,0,Loyal Frequent Buyers
15550,3,4,575.63,3.0,4.0,575.63,0,0,Loyal Frequent Buyers
15551,36,1,436.06,36.0,1.0,436.06,1,1,VIP Big Spenders
15552,216,1,90.12,216.0,1.0,90.12,6,1,VIP Big Spenders
15553,59,1,428.93,59.0,1.0,428.93,1,1,VIP Big Spenders
15554,277,1,217.2,277.0,1.0,217.2,7,1,VIP Big Spenders
15555,11,16,4794.86,11.0,16.0,4794.86,5,0,Loyal Frequent Buyers
15556,23,1,279.77,23.0,1.0,279.77,9,1,VIP Big Spenders
15557,28,1,468.91,28.0,1.0,468.91,1,1,VIP Big Spenders
15561,11,4,800.59,11.0,4.0,800.59,8,0,Loyal Frequent Buyers
15562,351,1,134.55,351.0,1.0,134.55,6,1,VIP Big Spenders
15563,21,4,1400.44,21.0,4.0,1400.44,8,0,Loyal Frequent Buyers
15565,49,2,173.16,49.0,2.0,173.16,9,1,VIP Big Spenders
15567,18,1,186.01,18.0,1.0,186.01,9,1,VIP Big Spenders
15568,2,3,758.29,2.0,3.0,758.29,0,0,Loyal Frequent Buyers
15569,103,5,1375.71,103.0,5.0,1375.71,3,0,Loyal Frequent Buyers
15570,6,12,4148.82,6.0,12.0,4148.82,5,0,Loyal Frequent Buyers
15571,11,4,650.4300000000001,11.0,4.0,650.4300000000001,8,0,Loyal Frequent Buyers
15572,4,7,2533.42,4.0,7.0,2533.42,2,0,Loyal Frequent Buyers
15573,31,2,591.1899999999999,31.0,2.0,591.1899999999999,8,1,VIP Big Spenders
15574,177,4,675.64,177.0,4.0,675.64,4,1,VIP Big Spenders
15576,37,1,921.37,37.0,1.0,921.37,1,1,VIP Big Spenders
15577,150,3,258.88,150.0,3.0,258.88,4,1,VIP Big Spenders
15578,161,1,127.1,161.0,1.0,127.1,6,1,VIP Big Spenders
15579,68,2,327.6,68.0,2.0,327.6,4,1,VIP Big Spenders
15581,120,13,3675.77,120.0,13.0,3675.77,3,0,Loyal Frequent Buyers
15582,24,3,682.9100000000001,24.0,3.0,682.9100000000001,8,0,Loyal Frequent Buyers
15584,23,4,720.86,23.0,4.0,720.86,8,0,Loyal Frequent Buyers
15585,176,1,455.3,176.0,1.0,455.3,7,1,VIP Big Spenders
15587,49,4,913.6800000000001,49.0,4.0,913.6800000000001,8,0,Loyal Frequent Buyers
15589,255,3,478.53000000000003,255.0,3.0,478.53000000000003,4,1,VIP Big Spenders
15592,46,1,388.58,46.0,1.0,388.58,1,1,VIP Big Spenders
15593,70,1,199.8,70.0,1.0,199.8,9,1,VIP Big Spenders
15594,15,5,1771.78,15.0,5.0,1771.78,2,0,Loyal Frequent Buyers
15596,100,5,1406.59,100.0,5.0,1406.59,3,0,Loyal Frequent Buyers
15597,34,1,324.57,34.0,1.0,324.57,1,1,VIP Big Spenders
15598,52,1,240.68,52.0,1.0,240.68,9,1,VIP Big Spenders
15599,26,2,761.74,26.0,2.0,761.74,8,0,Loyal Frequent Buyers
15601,10,14,6776.56,10.0,14.0,6776.56,5,0,Loyal Frequent Buyers
15602,7,9,1297.8700000000001,7.0,9.0,1297.8700000000001,2,0,Loyal Frequent Buyers
15603,78,1,48.480000000000004,78.0,1.0,48.480000000000004,6,1,VIP Big Spenders
15604,51,1,216.39,51.0,1.0,216.39,9,1,VIP Big Spenders
15605,35,5,1198.23,35.0,5.0,1198.23,8,0,Loyal Frequent Buyers
15606,60,9,2920.16,60.0,9.0,2920.16,3,0,Loyal Frequent Buyers
15607,336,1,104.76,336.0,1.0,104.76,6,1,VIP Big Spenders
15608,27,4,1093.68,27.0,4.0,1093.68,8,0,Loyal Frequent Buyers
15609,183,1,298.48,183.0,1.0,298.48,7,1,VIP Big Spenders
15610,51,1,112.46000000000001,51.0,1.0,112.46000000000001,9,1,VIP Big Spenders
15611,9,13,1591.45,9.0,13.0,1591.45,2,0,Loyal Frequent Buyers
15612,35,2,195.15,35.0,2.0,195.15,9,1,VIP Big Spenders
15615,9,23,10399.74,9.0,23.0,10399.74,5,0,Loyal Frequent Buyers
15618,32,4,776.851,32.0,4.0,776.851,8,0,Loyal Frequent Buyers
15619,10,1,336.40000000000003,10.0,1.0,336.40000000000003,9,1,VIP Big Spenders
15620,56,3,1553.18,56.0,3.0,1553.18,8,0,Loyal Frequent Buyers
15621,3,4,1293.03,3.0,4.0,1293.03,2,0,Loyal Frequent Buyers
15622,42,9,3709.56,42.0,9.0,3709.56,3,0,Loyal Frequent Buyers
15623,140,1,301.03,140.0,1.0,301.03,7,1,VIP Big Spenders
15624,116,4,588.13,116.0,4.0,588.13,4,1,VIP Big Spenders
15625,103,4,1534.26,103.0,4.0,1534.26,3,0,Loyal Frequent Buyers
15626,74,2,675.8,74.0,2.0,675.8,4,1,VIP Big Spenders
15628,4,9,2870.2400000000002,4.0,9.0,2870.2400000000002,2,0,Loyal Frequent Buyers
15630,44,2,1186.35,44.0,2.0,1186.35,8,0,Loyal Frequent Buyers
15632,15,8,3285.31,15.0,8.0,3285.31,2,0,Loyal Frequent Buyers
15634,16,1,243.55,16.0,1.0,243.55,9,1,VIP Big Spenders
15636,89,2,724.76,89.0,2.0,724.76,4,1,VIP Big Spenders
15637,52,1,223.36,52.0,1.0,223.36,9,1,VIP Big Spenders
15639,133,1,425.32,133.0,1.0,425.32,7,1,VIP Big Spenders
15640,3,15,12416.11,3.0,15.0,12416.11,5,0,Loyal Frequent Buyers
15641,104,4,1887.2,104.0,4.0,1887.2,3,0,Loyal Frequent Buyers
15643,191,3,664.0,191.0,3.0,664.0,4,1,VIP Big Spenders
15644,165,4,803.54,165.0,4.0,803.54,4,1,VIP Big Spenders
15645,18,1,612.01,18.0,1.0,612.01,1,1,VIP Big Spenders
15646,157,3,447.64000000000004,157.0,3.0,447.64000000000004,4,1,VIP Big Spenders
15648,203,2,639.5,203.0,2.0,639.5,4,1,VIP Big Spenders
15649,335,2,816.0,335.0,2.0,816.0,4,1,VIP Big Spenders
15651,36,3,646.3,36.0,3.0,646.3,8,0,Loyal Frequent Buyers
15652,90,1,337.74,90.0,1.0,337.74,1,1,VIP Big Spenders
15653,92,2,877.4399999999999,92.0,2.0,877.4399999999999,4,1,VIP Big Spenders
15654,8,2,922.53,8.0,2.0,922.53,0,0,Loyal Frequent Buyers
15655,242,1,560.67,242.0,1.0,560.67,7,1,VIP Big Spenders
15656,44,4,748.5,44.0,4.0,748.5,8,0,Loyal Frequent Buyers
15657,22,1,30.0,22.0,1.0,30.0,9,1,VIP Big Spenders
15658,189,5,1024.1000000000001,189.0,5.0,1024.1000000000001,4,0,Loyal Frequent Buyers
15659,43,1,306.45,43.0,1.0,306.45,1,1,VIP Big Spenders
15660,24,9,1600.86,24.0,9.0,1600.86,3,0,Loyal Frequent Buyers
15661,316,2,309.8,316.0,2.0,309.8,4,1,VIP Big Spenders
15663,105,1,138.14,105.0,1.0,138.14,6,1,VIP Big Spenders
15664,50,1,386.43,50.0,1.0,386.43,1,1,VIP Big Spenders
15665,167,2,2222.21,167.0,2.0,2222.21,4,1,VIP Big Spenders
15667,39,1,301.32,39.0,1.0,301.32,1,1,VIP Big Spenders
15668,217,1,76.32000000000001,217.0,1.0,76.32000000000001,6,1,VIP Big Spenders
15669,39,4,684.34,39.0,4.0,684.34,8,0,Loyal Frequent Buyers
15670,296,1,173.05,296.0,1.0,173.05,6,1,VIP Big Spenders
15671,18,7,2657.13,18.0,7.0,2657.13,2,0,Loyal Frequent Buyers
15673,87,4,2726.23,87.0,4.0,2726.23,3,0,Loyal Frequent Buyers
15674,72,5,2446.6,72.0,5.0,2446.6,3,0,Loyal Frequent Buyers
15675,80,3,323.69,80.0,3.0,323.69,4,1,VIP Big Spenders
15676,18,3,3435.76,18.0,3.0,3435.76,3,0,Loyal Frequent Buyers
15677,48,1,657.23,48.0,1.0,657.23,1,1,VIP Big Spenders
15678,52,1,352.7,52.0,1.0,352.7,1,1,VIP Big Spenders
15679,23,4,781.28,23.0,4.0,781.28,8,0,Loyal Frequent Buyers
15680,8,3,1333.68,8.0,3.0,1333.68,2,0,Loyal Frequent Buyers
15681,24,5,1426.16,24.0,5.0,1426.16,8,0,Loyal Frequent Buyers
15683,116,1,193.75,116.0,1.0,193.75,6,1,VIP Big Spenders
15687,8,9,2993.1,8.0,9.0,2993.1,2,0,Loyal Frequent Buyers
15689,119,2,254.1,119.0,2.0,254.1,4,1,VIP Big Spenders
15690,3,2,239.76,3.0,2.0,239.76,0,0,Loyal Frequent Buyers
15691,251,1,136.8,251.0,1.0,136.8,6,1,VIP Big Spenders
15692,27,1,191.04,27.0,1.0,191.04,9,1,VIP Big Spenders
15694,0,14,6479.4,0.0,14.0,6479.4,5,0,Loyal Frequent Buyers
15695,266,2,409.98,266.0,2.0,409.98,4,1,VIP Big Spenders
15696,32,8,2711.11,32.0,8.0,2711.11,3,0,Loyal Frequent Buyers
15699,17,1,309.65,17.0,1.0,309.65,9,1,VIP Big Spenders
15700,171,2,696.68,171.0,2.0,696.68,4,1,VIP Big Spenders
15701,1,4,1529.0,1.0,4.0,1529.0,2,0,Loyal Frequent Buyers
15703,264,1,211.5,264.0,1.0,211.5,7,1,VIP Big Spenders
15704,139,4,2293.62,139.0,4.0,2293.62,3,0,Loyal Frequent Buyers
15705,200,1,143.1,200.0,1.0,143.1,6,1,VIP Big Spenders
15706,63,4,1060.56,63.0,4.0,1060.56,8,0,Loyal Frequent Buyers
15707,34,4,916.98,34.0,4.0,916.98,8,0,Loyal Frequent Buyers
15708,40,7,3235.25,40.0,7.0,3235.25,3,0,Loyal Frequent Buyers
15709,283,1,133.25,283.0,1.0,133.25,6,1,VIP Big Spenders
15712,8,5,1072.3600000000001,8.0,5.0,1072.3600000000001,2,0,Loyal Frequent Buyers
15713,142,2,356.7,142.0,2.0,356.7,4,1,VIP Big Spenders
15714,11,2,330.03000000000003,11.0,2.0,330.03000000000003,0,1,VIP Big Spenders
